DateTime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,is_anomaly,hour,day_of_week,day_of_month,day_of_year,week_of_year,month,year,quarter,is_weekend,Global_active_power_lag_1,Global_active_power_lag_2,Global_active_power_lag_3,Global_active_power_lag_24,Global_active_power_lag_48,Global_active_power_lag_168,Global_active_power_roll_mean_3,Global_active_power_roll_std_3,Global_active_power_roll_mean_6,Global_active_power_roll_std_6,Global_active_power_roll_mean_12,Global_active_power_roll_std_12,Global_active_power_roll_mean_24,Global_active_power_roll_std_24,Global_active_power_roll_mean_168,Global_active_power_roll_std_168
2007-07-08 11:00:00,4.216,1.378,239.91285714285712,2.628571428571429,8.0,17.0,0.0,0,11,6,8,189,27,7,2007,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.116249999999995,13.676623258716793,10.79854761904762,34.88320785646015
2007-07-08 12:00:00,50.066,7.11,239.29533333333333,3.58,436.0,79.0,0.0,0,12,6,8,189,27,7,2007,3,1,4.216,0.0,0.0,0.0,0.0,0.0,1.4053333333332576,2.4341087348906503,0.7026666666666667,1.7211747925945184,0.3513333333333239,1.2170543674516174,4.291916666666662,13.648501067298985,10.823642857142858,34.876908725100535
2007-07-08 13:00:00,41.946,3.5740000000000003,239.4015909090909,4.081818181818182,497.0,0.0,0.0,0,13,6,8,189,27,7,2007,3,1,50.066,4.216,0.0,0.0,0.0,0.0,18.093999999999927,27.768691938943444,9.047,20.165761865101835,4.5234999999999905,14.393288792792537,6.377999999999996,16.49358331093598,11.121654761904763,34.99756059728077
2007-07-08 18:00:00,3.024,1.106,240.97,1.511111111111111,11.0,12.0,0.0,0,18,6,8,189,27,7,2007,3,1,0.0,0.0,0.0,46.896,0.0,0.0,0.0,0.0,15.335333333333333,23.89575937832195,8.018999999999991,17.86869684417672,5.963499999999995,15.644919678257658,11.371333333333334,35.067297184362104
2007-07-08 19:00:00,40.78,9.106,239.21,3.03728813559322,407.0,65.0,0.0,0,19,6,8,189,27,7,2007,3,1,3.024,0.0,0.0,0.0,39.764,0.0,1.0079999999999243,1.7459072140116447,7.495,16.92076441535652,8.27099999999999,17.766355363694917,4.135499999999996,12.992529388577388,11.389333333333335,35.06220107909629
2007-07-08 20:00:00,35.198,2.396,238.52973684210525,3.978947368421052,466.0,7.0,0.0,0,20,6,8,189,27,7,2007,3,1,40.78,3.024,0.0,0.0,140.076,0.0,14.601333333333258,22.721753570824482,7.300666666666667,16.44599995946316,11.669333333333325,19.821748429134075,5.834666666666663,14.947675202887497,11.632071428571429,35.123986741166966
2007-07-09 22:00:00,145.504,7.996,237.8908510638298,13.025531914893618,461.0,5.0,724.0,0,22,0,9,190,28,7,2007,3,0,0.0,0.0,0.0,0.0,0.0,186.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.181452380952381,34.31918623792893
2007-07-09 23:00:00,113.2,6.352,240.16864406779663,7.959322033898306,462.0,0.0,1043.0,0,23,0,9,190,28,7,2007,3,0,145.504,0.0,0.0,0.0,0.0,56.396,48.50133333333326,84.006773568167,24.250666666666664,59.401759255653864,12.125333333333323,42.00338678408365,6.0626666666666615,29.700879627827014,10.938380952380951,33.19744929091499
2007-07-10 00:00:00,7.904,0.18,240.095,16.7,67.0,0.0,35.0,0,0,1,10,191,28,7,2007,3,0,113.2,145.504,0.0,0.0,0.0,0.0,86.2346666666666,76.40811740471882,43.117333333333335,67.57370407685713,21.558666666666657,50.81905576263752,10.779333333333328,36.829216524345235,11.2765,33.94409227566949
2007-07-11 07:00:00,1.664,0.0,242.26,6.8,1.0,0.0,18.0,0,7,2,11,192,28,7,2007,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.458416666666668,33.485163999730176
2007-07-11 08:00:00,108.058,8.212,239.97116666666668,7.47,491.0,55.0,1058.0,0,8,2,11,192,28,7,2007,3,0,1.664,0.0,0.0,0.0,0.0,0.0,0.5546666666665908,0.9607108478986699,0.2773333333333333,0.6793251553285299,0.1386666666666572,0.48035542396538594,0.0693333333333286,0.3396625776724458,10.468321428571429,33.4822979017614
2007-07-11 09:00:00,92.148,5.522,238.1725,8.058333333333334,523.0,20.0,836.0,0,9,2,11,192,28,7,2007,3,0,108.058,1.664,0.0,0.0,0.0,0.0,36.57399999999993,61.912550553179024,18.287000000000003,43.98366525427359,9.14349999999999,31.153661907915858,4.571749999999995,22.045090853008407,11.11152380952381,34.30772944122952
2007-07-12 20:00:00,104.364,10.558,238.86176470588236,13.18235294117647,459.0,360.0,465.0,0,20,3,12,193,28,7,2007,3,0,0.0,0.0,0.0,0.0,0.0,108.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.69327380952381,32.64374717499788
2007-07-12 21:00:00,167.142,20.402,239.93155172413793,12.220689655172412,70.0,1156.0,587.0,0,21,3,12,193,28,7,2007,3,0,104.364,0.0,0.0,0.0,0.0,45.088,34.787999999999926,60.25458349370566,17.394000000000002,42.60642458597052,8.69699999999999,30.127291746853054,4.348499999999995,21.30321229298539,9.66979761904762,32.57374552923123
2007-07-12 22:00:00,67.048,2.53,238.618,14.13,500.0,1.0,296.0,0,22,3,12,193,28,7,2007,3,0,167.142,104.364,0.0,0.0,0.0,120.92,90.50199999999991,84.4288358560034,45.251,72.85928170658829,22.625499999999988,54.510494116437634,11.312749999999994,39.42897475676445,10.396309523809524,34.662576906454035
2007-07-14 10:00:00,80.2,7.224,240.8221951219512,8.185365853658535,433.0,44.0,728.0,0,10,5,14,195,28,7,2007,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4348333333333345,24.773188122333277
2007-07-14 11:00:00,64.09,2.448,240.0842857142857,9.521428571428572,476.0,0.0,494.0,0,11,5,14,195,28,7,2007,3,1,80.2,0.0,0.0,0.0,0.0,0.0,26.73333333333326,46.3034915890074,13.366666666666667,32.741512895201716,6.683333333333324,23.15174579450398,3.341666666666662,16.37075644760103,6.9122142857142865,25.41291560546678
2007-07-14 14:00:00,87.428,8.112,241.54454545454544,8.522727272727273,310.0,836.0,0.0,0,14,5,14,195,28,7,2007,3,1,0.0,0.0,64.09,0.0,0.0,0.0,21.36333333333326,37.00237875236237,24.048333333333336,37.60221824130406,12.024166666666659,28.291664515553087,6.0120833333333294,20.506716392688233,7.293702380952381,25.786826417791612
2007-07-14 15:00:00,36.63,3.404,241.1125,6.633333333333333,420.0,38.0,0.0,0,15,5,14,195,28,7,2007,3,1,87.428,0.0,0.0,0.0,0.0,0.0,29.14266666666659,50.47657933471008,38.61966666666667,42.97522859353582,19.309833333333327,35.30231427343831,9.654916666666663,26.330677515543325,7.814107142857143,26.510781808694666
2007-07-14 19:00:00,214.448,29.62,237.66436363636365,16.64727272727273,1786.0,67.0,827.0,1,19,5,14,195,28,7,2007,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.676333333333332,35.83391556426202,22.362333333333325,35.06369886450382,11.181166666666662,26.804068859956278,7.444107142857144,26.236215293418127
2007-07-14 20:00:00,42.276,15.26,242.32945945945949,5.237837837837838,349.0,17.0,0.0,0,20,5,14,195,28,7,2007,3,1,214.448,0.0,0.0,0.0,104.364,0.0,71.48266666666659,123.8116105271767,56.41766666666666,84.70612506228022,40.233,64.72922160115098,20.1165,49.25565919990709,8.720583333333334,30.707629489351557
2007-07-14 21:00:00,0.57,0.318,242.95,2.6,1.0,0.0,0.0,0,21,5,14,195,28,7,2007,3,1,42.276,214.448,0.0,0.0,167.142,0.0,85.57466666666659,113.59166816863505,48.89233333333333,83.39568361412152,43.75599999999999,63.478797198892984,21.877999999999997,49.26091132628032,8.97222619047619,30.80879316305824
2007-07-15 14:00:00,58.968,6.716,238.9442307692308,9.584615384615384,383.0,29.0,455.0,0,14,6,15,196,28,7,2007,3,1,0.0,0.0,0.0,87.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.889666666666661,46.95112430997809,8.402833333333334,30.552976702136267
2007-07-15 15:00:00,59.188,9.292,239.5983333333333,6.014285714285714,479.0,5.0,246.0,0,15,6,15,196,28,7,2007,3,1,58.968,0.0,0.0,36.63,0.0,0.0,19.655999999999924,34.045190673572996,9.828000000000001,24.073585192072972,4.913999999999991,17.022595336786853,14.703833333333328,45.399505145422864,8.753833333333333,30.793636392466887
2007-07-16 13:00:00,38.728,9.43,233.4617021276596,3.6808510638297873,375.0,0.0,0.0,0,13,0,16,197,29,7,2007,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9231666666666625,16.6795144952455,8.635892857142858,30.884578468453864
2007-07-16 14:00:00,30.89,0.964,232.09142857142857,6.4,455.0,0.0,0.0,0,14,0,16,197,29,7,2007,3,0,38.728,0.0,0.0,58.968,87.428,0.0,12.909333333333258,22.359621225174468,6.454666666666667,15.810639793084336,3.227333333333324,11.179810612587794,6.5368333333333295,18.00335450787533,8.866416666666668,30.96416499383558
2007-07-17 07:00:00,17.137999999999998,0.5,231.02454545454543,6.709090909090909,12.0,0.0,180.0,0,7,1,17,198,29,7,2007,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.900749999999995,9.895334145334846,7.463333333333333,27.993953547036124
2007-07-17 08:00:00,118.334,3.374,231.59655172413792,8.813793103448276,836.0,0.0,955.0,0,8,1,17,198,29,7,2007,3,0,17.137999999999998,0.0,0.0,0.0,0.0,0.0,5.71266666666659,9.894628913368612,2.856333333333333,6.996559201969361,1.428166666666657,4.947314456685612,3.6148333333333285,10.28750328296934,7.565345238095238,27.99781955025647
2007-07-18 08:00:00,103.206,2.556,228.82586956521737,9.839130434782607,468.0,0.0,739.0,0,8,2,18,199,29,7,2007,3,0,0.0,0.0,0.0,118.334,0.0,108.058,0.0,0.0,0.0,0.0,0.0,0.0,4.930583333333328,24.15482660187545,8.259809523809523,29.268676424671618
2007-07-18 09:00:00,57.638,2.5420000000000003,228.19481481481483,9.385185185185186,441.0,0.0,431.0,0,9,2,18,199,29,7,2007,3,0,103.206,0.0,0.0,0.0,0.0,92.148,34.40199999999992,59.58601188198408,17.201,42.13367306561338,8.600499999999991,29.793005940992217,4.300249999999996,21.0668365328068,8.230928571428572,29.171844273104714
2007-07-19 20:00:00,76.238,5.486,236.5806,6.608,561.0,0.0,447.0,0,20,3,19,200,29,7,2007,3,0,0.0,0.0,0.0,0.0,0.0,104.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.025511904761904,28.695000515537327
2007-07-19 21:00:00,43.878,4.19,235.66102040816327,3.877551020408163,507.0,0.0,0.0,0,21,3,19,200,29,7,2007,3,0,76.238,0.0,0.0,0.0,0.0,167.142,25.412666666666592,44.01602982247807,12.706333333333333,31.124033168383907,6.353166666666657,22.008014911239282,3.1765833333333284,15.562016584192103,7.858095238095238,28.207469240415083
2007-07-20 18:00:00,104.542,11.828,234.63766666666663,15.273333333333332,732.0,528.0,0.0,0,18,4,20,201,29,7,2007,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.004833333333329,17.614656653324126,6.725285714285714,25.091954171276715
2007-07-20 19:00:00,66.418,13.91,238.18967741935484,9.451612903225806,491.0,104.0,146.0,0,19,4,20,201,29,7,2007,3,0,104.542,0.0,0.0,0.0,0.0,0.0,34.84733333333326,60.35735184162144,17.423666666666666,42.679092781673106,8.711833333333324,30.178675920810885,9.360749999999996,26.83571105375954,7.347559523809523,26.196180160748693
2007-07-20 21:00:00,80.262,2.858,241.2901923076923,6.492307692307692,401.0,1.0,405.0,0,21,4,20,201,29,7,2007,3,0,0.0,66.418,104.542,43.878,0.0,0.0,56.98666666666659,52.90529252667722,28.493333333333336,45.75840954695279,14.246666666666657,34.25143706960821,8.95158333333333,25.82762180961658,7.742904761904762,26.582954339276377
2007-07-20 22:00:00,85.32000000000001,7.564,238.2837037037037,6.677777777777778,487.0,48.0,173.0,0,22,4,20,201,29,7,2007,3,0,80.262,0.0,66.418,0.0,0.0,0.0,48.89333333333326,42.90492532720791,41.870333333333335,47.462870227859796,20.935166666666657,38.75681135639451,10.46758333333333,28.8569801003933,8.220654761904761,27.15798197462383
2007-07-21 23:00:00,86.514,6.362,234.7851351351351,9.94054054054054,428.0,0.0,410.0,0,23,5,21,202,29,7,2007,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.599690476190476,20.361441188699544
2007-07-22 00:00:00,31.134,8.714,235.42310344827587,2.3586206896551727,121.0,0.0,169.0,0,0,6,22,203,29,7,2007,3,1,86.514,0.0,0.0,0.0,0.0,0.0,28.837999999999923,49.948881188670775,14.418999999999999,35.31919260119056,7.2094999999999905,24.974440594335583,3.6047499999999952,17.659596300595414,6.114654761904761,21.291737638448666
2007-07-22 01:00:00,28.186,2.37,233.89846153846153,9.36923076923077,415.0,0.0,0.0,0,1,6,22,203,29,7,2007,3,1,31.134,86.514,0.0,0.0,0.0,0.0,39.21599999999992,43.81959712274808,19.608,35.06324619312926,9.80399999999999,25.762158929858153,4.901999999999995,18.506506089810063,6.29997619047619,21.373534217194052
2007-07-22 10:00:00,128.86,15.858,229.7605,14.235,969.0,260.0,522.0,0,10,6,22,203,29,7,2007,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.152833333333325,26.070102088000834,6.076416666666662,19.06772894052352,6.4677500000000006,21.434323809783184
2007-07-22 11:00:00,180.072,22.918,233.2764406779661,13.291525423728814,1422.0,23.0,984.0,0,11,6,22,203,29,7,2007,3,1,128.86,0.0,0.0,0.0,0.0,0.0,42.95333333333326,74.39735568777486,21.47666666666667,52.60687470917333,22.89116666666666,42.17418664589068,11.44558333333333,31.42230949350794,7.234773809523809,23.415543482807347
2007-07-22 12:00:00,109.456,14.806,233.1773076923077,9.346153846153848,1102.0,0.0,336.0,0,12,6,22,203,29,7,2007,3,1,180.072,128.86,0.0,0.0,0.0,0.0,102.97733333333326,92.78424231157629,51.48866666666667,81.39327738005554,30.687666666666658,59.91949653164703,18.94858333333333,46.467427621204564,8.306630952380953,26.938763484365516
2007-07-22 13:00:00,63.418,2.91,233.96470588235297,16.129411764705882,659.0,0.0,260.0,0,13,6,22,203,29,7,2007,3,1,109.456,180.072,128.86,0.0,0.0,0.0,139.4626666666666,36.48242411536431,69.73133333333334,79.79559841160825,37.214499999999994,64.09287521955223,23.509249999999994,49.780148572847615,8.958154761904762,28.03785688120401
2007-07-22 14:00:00,53.65,3.306,235.28545454545457,10.590909090909092,361.0,0.0,372.0,0,14,6,22,203,29,7,2007,3,1,63.418,109.456,180.072,0.0,0.0,58.968,117.6486666666666,58.75694656237089,80.301,72.58619681179054,40.150499999999994,64.44767549302726,26.15166666666666,50.15970153044362,9.335642857142858,28.34179364108497
2007-07-22 19:00:00,101.602,9.524,232.55142857142857,15.928571428571429,1146.0,0.0,345.0,0,19,6,22,203,29,7,2007,3,1,0.0,0.0,0.0,0.0,66.418,0.0,0.0,0.0,19.511333333333333,30.384247409910614,44.621333333333325,63.25909584806878,28.387083333333333,50.13903221687597,8.951678571428571,28.03136434570564
2007-07-22 21:00:00,37.754,1.064,233.29700000000005,16.28,12.0,260.0,167.0,0,21,6,22,203,29,7,2007,3,1,0.0,101.602,0.0,0.0,80.262,0.0,33.86733333333326,58.65994205020392,16.933666666666667,41.478842807709334,53.08816666666666,63.54263498389857,32.6205,51.89650763570326,9.556452380952383,28.919047338316773
2007-07-22 22:00:00,126.304,10.502,234.4743333333333,9.286666666666669,408.0,1079.0,254.0,0,22,6,22,203,29,7,2007,3,1,37.754,0.0,101.602,0.0,85.32000000000001,0.0,46.45199999999992,51.3564309897013,23.226,41.259298258695495,56.234333333333325,61.57946375409927,34.19358333333333,51.43487153412441,9.781178571428573,28.99094206286639
2007-07-22 23:00:00,47.288,2.814,235.66210526315788,5.38421052631579,476.0,66.0,0.0,0,23,6,22,203,29,7,2007,3,1,126.304,37.754,0.0,86.514,0.0,0.0,54.68599999999992,64.8320489572862,44.276666666666664,56.45970610857498,56.021333333333324,61.309246090964336,39.45625,54.17282733369271,10.532988095238096,30.34198474910353
2007-07-23 11:00:00,69.988,3.08,231.69389830508476,5.196610169491525,387.0,43.0,218.0,0,11,0,23,204,30,7,2007,3,0,0.0,0.0,0.0,180.072,0.0,0.0,0.0,0.0,0.0,0.0,3.9406666666666568,13.65086976471936,29.980999999999995,50.93527178001847,10.814464285714287,30.46278725710723
2007-07-23 12:00:00,154.304,17.184,230.46148936170215,14.53191489361702,461.0,885.0,440.0,0,12,0,23,204,30,7,2007,3,0,69.988,0.0,0.0,109.456,0.0,0.0,23.329333333333256,40.40759064004286,11.664666666666667,28.572481352984752,5.832333333333324,20.203795320021666,25.394166666666663,40.77486372292601,11.231059523809526,30.790804003890845
2007-07-23 20:00:00,31.346,2.078,233.13105263157897,7.199999999999999,22.0,0.0,316.0,0,20,0,23,204,30,7,2007,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.690999999999992,47.20920825817389,18.15158333333333,41.91852603606468,11.735142857142856,32.6236984128894
2007-07-23 21:00:00,69.984,5.658,233.0125,5.233333333333333,410.0,0.0,103.0,0,21,0,23,204,30,7,2007,3,0,31.346,0.0,0.0,37.754,0.0,0.0,10.448666666666591,18.097621538016348,5.224333333333333,12.796950912880051,21.30316666666666,46.94747292614921,19.457666666666665,41.81658561183449,11.921726190476189,32.64581064423419
2007-07-23 22:00:00,44.934,1.554,232.62642857142856,6.928571428571429,467.0,0.0,0.0,0,22,0,23,204,30,7,2007,3,0,69.984,31.346,0.0,126.304,0.0,0.0,33.77666666666659,35.05525879712316,16.888333333333332,28.875723905499935,27.13516666666666,48.38535587219325,20.80058333333333,42.93234793599228,12.338297619047617,32.93797671991882
2007-07-26 08:00:00,97.272,4.412,234.52810344827583,7.120689655172414,455.0,0.0,978.0,0,8,3,26,207,30,7,2007,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.84197619047619,31.025962250288384
2007-07-26 09:00:00,89.454,3.096,234.0241176470588,7.458823529411764,520.0,0.0,824.0,0,9,3,26,207,30,7,2007,3,0,97.272,0.0,0.0,0.0,0.0,0.0,32.42399999999993,56.16001538461281,16.212,39.71112771000081,8.105999999999991,28.080007692306573,4.0529999999999955,19.855563855000497,11.42097619047619,31.722241935849354
2007-07-27 07:00:00,5.676,0.0,234.485,6.0,5.0,0.0,68.0,0,7,4,27,208,30,7,2007,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.780249999999995,26.384354008702267,11.238464285714285,31.81265293936733
2007-07-27 08:00:00,96.908,4.294,231.66983333333337,6.943333333333333,422.0,0.0,987.0,0,8,4,27,208,30,7,2007,3,0,5.676,0.0,0.0,97.272,0.0,0.0,1.8919999999999242,3.2770401279110466,0.9460000000000001,2.317217296671638,0.47299999999999054,1.6385200639587338,8.016749999999995,26.33697874992336,11.27225,31.80365872613192
2007-07-27 09:00:00,80.922,3.526,232.23136363636365,7.909090909090909,476.0,0.0,726.0,0,9,4,27,208,30,7,2007,3,0,96.908,5.676,0.0,89.454,0.0,0.0,34.19466666666659,54.38543810003999,17.097333333333335,39.16494503336702,8.548666666666657,27.87377558446881,8.001583333333329,26.28339490334019,11.849083333333333,32.4698349730738
2007-07-27 21:00:00,92.766,4.286,233.38456521739133,8.682608695652174,427.0,0.0,0.0,0,21,4,27,208,30,7,2007,3,0,0.0,0.0,0.0,0.0,0.0,80.262,0.0,0.0,0.0,0.0,6.74349999999999,23.36016924168136,7.646083333333329,25.16782396825564,11.313142857142859,31.8454285825802
2007-07-27 22:00:00,131.82,6.112,235.0351724137931,9.7,434.0,0.0,0.0,0,22,4,27,208,30,7,2007,3,0,92.766,0.0,0.0,0.0,0.0,85.32000000000001,30.921999999999926,53.55847507164434,15.461,37.87156091317063,7.730499999999991,26.779237535822343,11.511333333333328,30.500904617613468,11.387571428571428,32.02166398870692
2007-07-27 23:00:00,6.112,0.522,236.17,8.8,73.0,0.0,0.0,0,23,4,27,208,30,7,2007,3,0,131.82,92.766,0.0,0.0,0.0,0.0,74.86199999999992,67.70925351825967,37.431000000000004,59.28838771631416,18.71549999999999,44.49596904419338,17.00383333333333,39.01764502026661,11.664357142857144,32.85467168547438
2007-07-28 13:00:00,108.764,2.224,230.4732,18.944000000000003,222.0,945.0,407.0,0,13,5,28,209,30,7,2007,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.612416666666661,32.16927672811663,11.700738095238094,32.84506064748529
2007-07-28 14:00:00,95.504,6.35,233.83084745762713,6.996610169491525,233.0,439.0,372.0,0,14,5,28,209,30,7,2007,3,1,108.764,0.0,0.0,0.0,0.0,0.0,36.2546666666666,62.794924678140035,18.127333333333336,44.40271706401151,9.06366666666666,31.397462339070167,14.144249999999994,37.905816923401545,12.348142857142856,33.67449173211971
2007-07-28 15:00:00,83.55,1.204,231.65999999999997,16.490909090909092,452.0,844.0,0.0,0,15,5,28,209,30,7,2007,3,1,95.504,108.764,0.0,0.0,0.0,0.0,68.08933333333327,59.33864579962447,34.04466666666667,52.908195473543216,17.022333333333325,39.855995016909006,18.12358333333333,41.22413753881141,12.916619047619049,34.26572377350686
2007-07-31 12:00:00,120.07,16.5,231.3808,11.028,1470.0,0.0,0.0,0,12,1,31,212,31,7,2007,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.290166666666667,22.25123376668637
2007-07-31 13:00:00,60.134,5.894,231.34896551724137,9.13103448275862,843.0,0.0,0.0,0,13,1,31,212,31,7,2007,3,0,120.07,0.0,0.0,0.0,0.0,0.0,40.02333333333326,69.32244682159799,20.01166666666667,49.018372235995955,10.005833333333326,34.66122341079913,5.0029166666666605,24.509186117998052,6.004869047619048,23.944198658962836
2007-07-31 19:00:00,22.85,2.068,235.0705882352941,5.658823529411765,20.0,0.0,288.0,0,19,1,31,212,31,7,2007,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.022333333333338,24.549602698753798,15.01699999999999,37.32751774130272,7.5084999999999935,26.929732333709126,6.362809523809524,24.30071047307957
2007-07-31 20:00:00,115.264,6.804,235.33233333333337,8.133333333333333,454.0,0.0,1018.0,0,20,1,31,212,31,7,2007,3,0,22.85,0.0,0.0,0.0,0.0,0.0,7.6166666666666005,13.19245365098053,3.8083333333333385,9.328473437098923,16.92116666666666,37.07377752495278,8.460583333333327,27.0563583042583,6.498821428571429,24.32881422405874
2007-07-31 21:00:00,50.228,3.104,235.73117647058825,6.300000000000001,490.0,0.0,185.0,0,21,1,31,212,31,7,2007,3,0,115.264,22.85,0.0,0.0,0.0,0.0,46.03799999999993,61.03040170275753,23.019000000000005,46.10567433624621,26.526499999999988,46.11936353834272,13.263249999999994,34.65286476550708,7.184916666666667,25.72940464282946
2007-08-01 08:00:00,7.846,0.892,232.225,5.666666666666667,6.0,0.0,99.0,0,8,2,1,213,31,8,2007,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.790999999999991,35.06661389153761,15.356083333333325,35.327193582671356,7.483892857142858,25.936408297327915
2007-08-01 09:00:00,86.27199999999999,2.782,230.77625,11.8,661.0,0.0,524.0,0,9,2,1,213,31,8,2007,3,0,7.846,0.0,0.0,0.0,0.0,0.0,2.6153333333332625,4.529890212054735,1.307666666666669,3.2031160869785245,4.839499999999993,14.470542419311256,15.682999999999993,35.21503570672742,7.530595238095239,25.929914870675134
2007-08-01 14:00:00,65.262,5.456,233.5567741935484,9.064516129032258,394.0,0.0,518.0,0,14,2,1,213,31,8,2007,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.686333333333335,34.72189908208737,7.843166666666659,24.80145622496356,11.769166666666658,29.86262973898208,8.044119047619049,26.624849639632735
2007-08-01 15:00:00,75.228,8.208,232.65406779661015,5.406779661016949,69.0,0.0,979.0,0,15,2,1,213,31,8,2007,3,0,65.262,0.0,0.0,0.0,0.0,0.0,21.75399999999993,37.679033267852596,25.255666666666666,39.68600366711996,13.28166666666666,29.613747284705806,14.488416666666659,31.661504059300494,8.432583333333334,26.980501204361016
2007-08-01 16:00:00,47.586,2.536,231.0841176470588,12.129411764705882,453.0,0.0,278.0,0,16,2,1,213,31,8,2007,3,0,75.228,65.262,0.0,0.0,0.0,0.0,46.82999999999993,40.860946685067766,23.415000000000003,36.41100734118726,19.550666666666658,34.16012497670697,17.622916666666658,33.81532319489734,8.880369047619048,27.459720807195026
2007-08-02 09:00:00,25.07,2.028,232.2,8.071428571428571,302.0,0.0,0.0,0,9,3,2,214,31,8,2007,3,0,0.0,0.0,0.0,86.27199999999999,0.0,89.454,0.0,0.0,0.0,0.0,0.0,0.0,11.43116666666666,26.77567706717793,8.584619047619046,26.760683396617686
2007-08-02 10:00:00,14.618,2.212,230.67166666666665,11.3,180.0,0.0,0.0,0,10,3,2,214,31,8,2007,3,0,25.07,0.0,0.0,0.0,0.0,0.0,8.356666666666596,14.474171248581762,4.1783333333333355,10.234784641928732,2.0891666666666597,7.237085624291638,8.881083333333327,21.78785614673954,8.201380952380951,26.047129552751908
2007-08-03 11:00:00,99.888,4.548,230.58896551724135,7.431034482758621,451.0,0.0,947.0,0,11,4,3,215,31,8,2007,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.196095238095237,24.488055420761356
2007-08-03 12:00:00,90.496,5.022,230.52,7.84,507.0,0.0,816.0,0,12,4,3,215,31,8,2007,3,0,99.888,0.0,0.0,0.0,0.0,0.0,33.29599999999993,57.67036368881287,16.648000000000003,40.77910523785427,8.323999999999993,28.835181844406602,4.161999999999995,20.389552618927233,7.7906666666666675,25.503862124499346
2007-08-04 11:00:00,60.316,0.512,231.859,13.09,552.0,0.0,330.0,0,11,5,4,216,31,8,2007,3,1,0.0,0.0,0.0,99.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.93266666666666,26.911195140388315,6.956130952380952,23.58096043118268
2007-08-05 10:00:00,15.941999999999998,0.8119999999999999,231.41,17.700000000000003,169.0,0.0,65.0,0,10,6,5,217,31,8,2007,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.513166666666661,12.311951943809284,5.601952380952381,20.68093625320428
2007-08-06 08:00:00,28.568,0.426,230.65375,15.95,196.0,0.0,131.0,0,8,0,6,218,32,8,2007,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.664249999999994,3.254147123287889,5.6968452380952375,20.691649750878593
2007-08-06 10:00:00,99.16,6.164000000000001,230.92166666666668,7.944444444444445,414.0,0.0,883.0,0,10,0,6,218,32,8,2007,3,0,0.0,28.568,0.0,15.941999999999998,0.0,0.0,9.522666666666597,16.49374249020738,4.761333333333336,11.662837161971364,2.38066666666666,8.246871245104314,1.8545833333333277,6.5532284902123,5.866892857142856,20.761821168672842
2007-08-06 11:00:00,95.332,7.808,231.50566037735848,7.750943396226416,486.0,0.0,869.0,0,11,0,6,218,32,8,2007,3,0,99.16,0.0,28.568,0.0,60.316,0.0,42.57599999999993,51.04257485668164,21.288,39.824019284848596,10.643999999999993,29.05996839139862,5.321999999999995,20.819167389274018,6.457130952380952,21.9684780768421
